 ,Area,Mean,Min,Max
1362,25,135.040,112,151
1363,39,167.487,120,207
1364,5,92.600,91,94
1365,15,84.000,80,87
1366,14,105.714,97,111
1367,9,109.889,106,114
1368,5,110.800,108,116
1369,31,154.419,129,167
1370,5,76.800,76,78
1371,11,98.727,91,109
1372,10,110.500,99,121
1373,8,108.500,105,112
1374,10,100.700,99,102
1375,10,133.200,117,146
1376,10,106.700,103,112
1377,8,104.250,100,110
1378,39,135.615,103,158
1379,7,95.286,91,100
1380,14,108.071,100,114
1381,20,84.700,81,88
1382,4,101.000,94,105
1383,35,110.800,93,130
1384,4,104.750,103,106
1385,16,151.125,124,175
1386,9,146.000,128,158
1387,9,95.778,86,108
1388,7,150.286,127,172
1389,26,123.000,109,135
1390,13,101.077,97,103
1391,31,156.903,126,173
1392,19,99.632,86,119
1393,23,133.217,115,147
1394,5,103.600,100,106
1395,12,101.333,96,107
1396,6,107.833,103,112
1397,36,107.750,96,120
1398,22,109.591,101,116
1399,36,130.333,103,150
1400,7,84.857,79,94
1401,35,113.457,97,128
1402,40,107.025,90,119
1403,24,112.417,101,121
1404,19,92.526,74,102
1405,11,102.818,91,116
1406,20,138.350,120,150
1407,5,119.600,118,122
1408,8,124.875,111,136
1409,18,124.167,103,138
1410,5,126.400,121,132
1411,22,123.136,112,130
1412,29,156.655,118,174
1413,11,104.091,102,106
1414,8,111.625,109,115
1415,9,104.333,100,108
1416,18,114.167,110,119
1417,17,93.471,89,97
1418,40,95.025,89,108
1419,14,154.143,134,163
1420,24,141.542,126,156
1421,24,157.708,102,186
1422,12,142.250,126,149
1423,20,144.300,114,161
1424,37,138.486,88,192
1425,6,166.000,147,176
1426,7,103.429,89,119
1427,14,105.571,90,117
1428,30,160.400,121,182
1429,17,134.118,120,147
1430,35,171.286,134,195
1431,4,98.750,95,104
1432,40,104.250,90,123
1433,14,181.286,144,204
1434,16,111.375,105,118
1435,17,109.294,101,118
1436,14,86.357,80,93
1437,36,151.583,114,187
1438,5,105.000,88,120
1439,26,159.615,135,171
1440,10,156.800,141,178
1441,35,134.029,109,151
1442,7,108.429,103,113
1443,7,105.429,102,108
1444,40,136.600,105,163
1445,27,139.333,109,158
1446,13,93.308,87,101
1447,28,115.679,104,124
1448,24,155.333,128,170
1449,6,136.833,126,142
1450,10,103.600,100,106
1451,28,112.071,95,125
1452,10,89.400,86,95
1453,8,91.375,88,98
1454,19,105.947,98,116
1455,12,110.667,105,117
1456,19,124.632,105,200
1457,14,148.714,135,161
1458,14,85.429,80,93
1459,25,118.880,91,153
1460,19,94.526,87,102
1461,12,89.917,87,93
1462,20,148.000,134,160
1463,15,132.133,122,140
1464,6,103.000,100,109
1465,13,137.000,129,144
1466,27,102.037,90,119
1467,28,107.286,86,139
1468,19,160.053,141,166
1469,8,115.875,113,121
1470,8,95.875,87,106
1471,16,105.062,94,114
1472,14,104.357,100,109
1473,10,101.200,96,107
1474,6,109.667,105,113
1475,4,117.250,112,121
1476,22,112.500,99,125
1477,10,119.600,108,138
1478,12,114.250,107,123
1479,38,111.237,87,137
1480,37,115.162,96,138
1481,39,149.077,116,168
1482,4,92.250,89,97
1483,4,96.500,96,97
1484,38,175.526,123,199
1485,34,163.294,115,205
1486,28,96.643,80,112
1487,11,89.455,85,93
1488,4,118.250,116,120
1489,8,94.375,89,100
1490,9,123.333,115,129
1491,29,94.069,87,99
1492,38,150.632,75,197
1493,25,157.040,119,192
1494,39,97.436,83,111
1495,13,107.615,95,124
1496,30,110.667,95,129
1497,21,164.238,125,192
1498,28,143.500,114,168
1499,29,163.103,115,197
1500,36,128.139,100,151
1501,21,106.429,87,125
1502,4,88.250,86,90
