 ,Area,Mean,Min,Max
1113,17,160.647,149,169
1114,29,162.034,150,172
1115,31,160.710,149,170
1116,20,157.250,149,166
1117,18,156.556,148,162
1118,32,156.531,147,164
1119,23,174.217,155,187
1120,22,171.727,154,191
1121,36,167.417,155,176
1122,24,147.292,142,153
1123,23,161.391,151,171
1124,28,161.750,145,175
1125,36,158.417,147,169
1126,16,158.125,154,162
1127,21,157.381,147,168
1128,19,155.737,147,159
1129,32,164.906,153,178
1130,39,170.103,154,183
1131,25,176.280,155,194
1132,23,168.043,153,176
1133,28,165.429,151,175
1134,31,160.000,148,170
1135,27,158.222,150,170
1136,31,166.710,148,182
1137,22,175.773,157,194
1138,30,157.767,146,169
1139,36,173.361,157,188
1140,39,158.692,149,166
1141,30,163.133,150,174
1142,27,169.889,151,188
1143,16,175.500,157,198
1144,36,164.278,147,179
1145,40,180.100,150,199
1146,17,155.941,150,162
1147,24,179.208,157,195
1148,21,160.619,149,170
1149,16,150.250,146,153
1150,16,165.188,150,174
1151,38,165.553,148,176
1152,28,156.571,146,164
1153,16,168.875,153,179
1154,22,171.818,153,184
1155,26,165.846,155,176
1156,17,159.059,146,168
1157,32,163.156,153,171
1158,29,167.276,154,182
1159,24,166.375,150,175
1160,21,164.143,153,175
1161,36,164.972,148,177
1162,38,160.842,146,173
1163,15,158.933,151,166
1164,21,153.619,148,158
1165,32,162.094,150,174
1166,39,171.923,154,185
1167,23,163.652,150,171
1168,20,163.350,152,173
1169,25,163.520,149,174
1170,21,154.524,148,161
1171,26,158.077,148,165
1172,40,170.600,155,184
1173,18,156.333,149,161
1174,29,162.897,156,172
1175,20,165.750,152,175
1176,32,162.781,147,176
1177,38,170.474,151,182
1178,20,165.150,155,173
1179,19,159.789,153,170
1180,32,164.938,148,177
1181,29,157.621,147,166
1182,21,160.095,153,168
1183,31,161.806,148,173
1184,20,154.800,149,162
1185,27,160.593,148,171
1186,28,172.286,152,187
1187,24,160.458,150,168
1188,33,163.697,149,174
1189,30,162.733,151,172
1190,19,156.316,147,162
1191,34,161.706,150,173
1192,30,161.333,146,171
1193,19,153.526,149,161
1194,24,164.375,154,172
1195,30,162.167,152,172
1196,24,154.167,150,158
1197,25,157.960,150,166
1198,26,157.077,149,163
1199,29,155.414,150,163
1200,39,163.590,147,175
1201,26,167.308,149,178
1202,22,156.000,147,164
1203,25,171.720,159,188
1204,31,156.419,145,161
1205,19,154.105,147,161
1206,33,167.061,148,183
1207,29,156.414,148,164
1208,38,164.474,150,173
1209,30,163.067,147,175
1210,23,156.826,150,161
1211,26,156.769,149,163
1212,37,171.541,148,188
1213,33,164.818,149,177
1214,18,154.222,147,161
1215,27,164.074,150,176
1216,18,155.611,152,160
1217,24,160.875,151,168
1218,24,161.375,151,167
1219,23,160.609,146,171
1220,15,161.000,153,167
1221,21,163.286,152,171
1222,16,160.375,149,168
1223,17,157.118,153,162
1224,24,169.125,157,178
1225,22,157.818,150,164
1226,23,159.826,151,170
1227,28,175.036,153,192
1228,23,150.522,146,154
1229,15,156.667,151,162
1230,19,151.263,146,158
1231,25,157.480,145,168
1232,39,158.846,145,167
1233,32,156.031,148,164
1234,25,163.160,156,171
1235,27,165.481,152,177
1236,39,165.923,152,181
1237,32,164.500,152,170
1238,18,161.833,154,167
1239,17,158.059,150,164
1240,25,173.200,155,186
1241,25,158.720,149,165
1242,23,157.391,147,161
1243,38,169.132,149,182
1244,23,163.870,152,173
1245,25,165.480,149,175
1246,32,168.938,156,177
1247,29,158.897,151,166
1248,18,157.500,154,162
1249,25,158.600,152,165
1250,16,157.625,148,165
1251,24,161.542,150,173
1252,16,149.938,146,153
1253,21,159.619,151,166
1254,34,160.765,150,170
1255,27,172.222,153,186
1256,18,162.333,151,170
1257,25,166.120,150,177
1258,32,161.406,147,174
1259,32,164.938,151,174
1260,28,156.857,149,165
1261,30,166.067,157,172
1262,16,153.375,146,159
1263,26,151.346,145,157
1264,32,162.062,151,170
1265,15,158.400,153,166
1266,20,172.150,152,188
1267,23,153.957,147,160
1268,16,156.938,151,163
1269,20,163.400,149,178
1270,23,178.609,150,200
1271,29,162.276,148,171
1272,22,151.227,145,158
1273,21,163.429,153,177
1274,20,160.050,150,171
1275,18,167.889,152,183
1276,23,159.826,152,166
1277,40,176.175,145,198
1278,32,171.562,148,184
1279,26,158.962,147,167
1280,29,168.862,158,175
1281,35,162.914,152,173
1282,31,161.097,150,169
1283,17,167.353,154,177
1284,25,157.840,148,174
1285,25,157.520,152,161
1286,26,154.808,148,161
1287,26,168.231,153,184
1288,30,165.967,149,177
1289,27,158.926,144,171
1290,23,158.478,147,168
1291,25,161.680,152,171
1292,19,159.684,151,167
1293,29,158.207,147,165
1294,21,159.905,154,166
1295,16,156.312,152,161
1296,39,158.538,146,168
1297,20,165.150,151,177
1298,25,159.680,153,169
1299,19,164.842,154,175
1300,19,161.211,151,167
1301,15,173.667,159,191
1302,40,158.275,143,172
1303,16,170.750,154,183
