 ,Area,Mean,Min,Max
1178,17,81.824,77,86
1179,14,87.143,84,92
1180,40,94.425,84,106
1181,34,91.706,86,100
1182,34,105.618,93,119
1183,24,78.625,75,83
1184,6,82.833,80,85
1185,11,90.455,84,98
1186,28,103.321,98,111
1187,28,90.750,85,99
1188,36,103.528,96,114
1189,5,77.800,77,79
1190,11,85.364,79,91
1191,9,87.000,86,90
1192,26,97.308,89,104
1193,11,99.727,97,103
1194,6,87.333,85,91
1195,10,84.300,81,90
1196,8,97.125,94,99
1197,17,75.647,72,78
1198,8,97.875,94,104
1199,15,80.800,77,84
1200,35,76.314,72,83
1201,12,99.667,98,102
1202,20,93.100,89,96
1203,6,102.667,96,109
1204,31,77.710,73,82
1205,12,107.917,102,115
1206,5,77.600,77,78
1207,4,79.750,79,80
1208,40,77.900,75,82
1209,40,82.500,72,90
1210,7,95.286,94,96
1211,4,75.500,75,76
1212,4,88.500,87,90
1213,18,83.278,75,88
1214,22,75.545,71,78
1215,21,87.048,82,93
1216,10,80.600,79,83
1217,20,88.150,79,97
1218,25,80.560,75,88
1219,13,79.000,77,81
1220,21,108.667,101,114
1221,18,90.278,86,94
1222,9,113.111,111,115
1223,6,116.000,112,119
1224,8,80.000,78,83
1225,24,76.417,72,82
1226,12,97.583,93,103
1227,20,108.850,99,117
1228,6,90.500,87,93
1229,10,87.800,85,91
1230,8,104.125,101,106
1231,7,102.286,97,106
1232,9,77.333,75,81
1233,7,100.000,99,102
1234,8,85.625,84,87
1235,27,111.222,101,118
1236,14,75.071,73,77
1237,15,82.800,77,90
1238,16,86.125,84,89
1239,39,79.564,74,84
1240,25,88.920,85,93
1241,17,87.706,84,91
1242,4,75.750,75,77
1243,12,81.917,79,85
1244,20,79.950,76,84
1245,21,105.238,100,109
1246,10,82.700,78,86
1247,21,86.333,79,97
1248,5,87.200,86,88
1249,15,80.867,79,83
1250,18,85.722,75,95
1251,20,95.350,90,99
1252,5,89.600,88,90
1253,9,76.111,74,77
1254,38,84.632,77,91
1255,13,81.923,76,89
1256,32,80.250,76,84
1257,8,100.625,100,102
1258,7,111.429,107,117
1259,11,77.455,77,78
1260,4,80.500,79,82
1261,4,81.000,79,83
1262,32,76.812,74,81
1263,7,81.571,80,84
1264,5,99.600,95,103
1265,38,79.368,75,85
1266,13,81.385,79,83
1267,5,72.800,71,76
1268,4,77.250,77,78
1269,35,103.829,95,115
1270,32,93.094,86,101
1271,13,97.923,92,106
1272,11,72.364,71,74
1273,38,111.816,104,120
1274,39,100.949,90,108
1275,14,89.071,86,91
1276,12,82.917,80,88
1277,15,77.267,74,81
1278,24,73.458,71,76
1279,30,106.000,95,114
1280,23,86.565,79,95
1281,31,92.355,79,105
1282,7,81.429,76,85
1283,38,91.789,79,100
1284,25,95.040,91,97
1285,6,78.667,76,80
1286,5,82.000,80,84
1287,5,76.600,74,81
1288,8,97.500,93,102
1289,10,79.200,75,84
1290,36,78.639,71,84
1291,10,88.900,86,91
1292,7,90.000,85,92
1293,11,85.909,84,89
1294,19,83.684,80,87
1295,11,79.909,77,83
1296,31,85.774,78,92
1297,5,99.400,98,102
1298,13,83.769,79,89
1299,28,96.679,86,105
1300,8,73.375,71,76
1301,34,99.765,90,109
1302,18,102.278,92,109
1303,22,80.364,76,85
1304,27,84.815,77,90
1305,11,112.091,105,116
1306,36,93.083,88,99
1307,32,73.375,71,78
1308,29,76.034,72,81
1309,26,87.654,79,97
1310,21,81.286,76,86
1311,4,72.500,72,73
1312,25,90.480,87,95
1313,38,111.658,104,116
1314,4,75.000,74,76
1315,33,94.061,84,109
1316,28,80.786,79,84
1317,9,111.444,106,116
1318,17,82.294,80,85
1319,7,77.429,74,82
1320,20,85.000,73,101
1321,9,78.889,77,81
1322,7,104.714,102,106
1323,16,110.250,106,115
1324,29,101.966,79,117
1325,4,74.750,73,76
1326,13,73.846,73,75
1327,16,73.938,72,75
1328,19,88.158,84,93
1329,34,90.529,83,97
1330,14,88.214,86,90
1331,19,73.632,71,78
1332,7,97.857,95,100
1333,6,80.333,79,82
1334,26,103.077,93,111
1335,18,97.111,92,102
1336,9,81.333,79,82
1337,8,75.125,71,79
1338,19,90.947,78,100
1339,9,88.000,85,92
1340,28,91.071,84,96
1341,33,109.091,106,112
1342,7,71.143,71,72
1343,9,85.222,82,88
1344,4,81.000,80,82
1345,21,80.000,75,86
1346,5,85.600,84,87
1347,8,74.375,73,76
1348,4,77.000,76,78
1349,7,72.714,71,75
1350,26,97.846,91,102
1351,36,86.417,81,90
1352,23,74.826,73,77
1353,4,94.250,94,95
1354,25,87.120,83,91
1355,7,101.000,99,103
1356,23,102.609,93,112
1357,24,86.958,80,94
1358,10,88.500,88,90
1359,11,75.818,75,77
1360,10,75.900,74,78
1361,4,77.500,76,79
1362,12,83.417,77,90
1363,5,71.800,71,73
1364,17,81.941,78,87
1365,5,77.800,77,79
1366,7,77.000,75,79
1367,16,74.312,73,76
1368,28,74.750,71,81
1369,14,81.000,77,84
1370,22,73.409,72,76
1371,40,77.600,71,84
1372,10,81.800,80,83
1373,20,74.800,74,77
1374,25,75.120,72,78
1375,6,111.333,109,114
1376,4,74.000,73,75
1377,24,82.375,75,88
1378,30,93.100,84,102
1379,34,86.618,83,91
1380,24,74.875,71,81
1381,12,93.250,85,100
1382,32,110.281,105,116
1383,7,74.143,72,76
1384,40,96.975,83,109
1385,5,74.000,74,74
1386,6,110.833,108,115
1387,14,85.286,77,95
1388,12,110.667,106,114
1389,9,101.333,95,110
1390,5,74.200,73,76
1391,13,88.538,86,91
1392,21,87.619,85,91
1393,8,86.000,85,87
1394,17,109.706,105,114
1395,17,73.118,71,76
1396,10,87.400,85,91
1397,27,110.704,103,116
1398,36,93.583,84,110
1399,9,92.444,79,103
1400,10,76.300,75,79
1401,19,72.263,71,75
1402,30,85.300,82,89
1403,16,75.625,74,77
1404,16,94.875,88,100
1405,32,80.469,75,83
1406,29,96.069,86,108
1407,23,83.391,77,91
1408,30,94.767,75,112
1409,10,72.500,72,74
1410,37,110.676,101,122
1411,31,109.581,101,118
1412,9,113.111,109,116
1413,13,87.385,85,91
1414,14,86.214,80,95
1415,33,73.000,71,76
1416,8,84.750,81,89
1417,20,81.250,76,84
1418,11,113.273,105,120
1419,17,107.941,102,112
1420,5,115.400,112,118
1421,4,82.750,82,83
1422,32,84.219,73,98
1423,17,75.176,73,77
1424,25,83.760,77,92
1425,9,83.778,82,85
1426,6,107.333,105,109
1427,37,98.054,74,116
1428,20,75.850,72,80
1429,5,87.200,85,89
1430,7,75.429,74,77
1431,11,88.182,82,92
1432,14,108.786,98,119
1433,13,75.154,74,77
1434,28,79.536,77,82
1435,20,75.500,74,77
1436,37,85.324,79,90
1437,39,108.077,99,118
1438,37,99.486,74,116
1439,19,108.684,102,114
1440,31,86.323,78,96
1441,4,84.750,84,86
1442,20,98.450,93,106
1443,6,75.333,74,78
1444,35,94.286,85,101
1445,8,82.250,80,84
1446,40,107.350,95,119
1447,11,95.455,90,101
1448,30,86.533,84,89
1449,9,84.778,82,86
1450,9,80.333,76,84
1451,9,90.000,87,93
1452,13,101.308,98,106
1453,31,76.677,71,85
1454,39,76.359,71,81
1455,13,89.154,73,107
1456,18,88.778,85,92
1457,4,73.000,72,75
1458,22,109.318,99,117
1459,6,85.667,84,88
1460,12,108.000,99,114
1461,9,108.333,103,112
1462,13,110.231,107,113
1463,4,71.750,71,72
1464,6,72.333,71,74
1465,14,74.000,71,79
1466,19,78.000,76,80
1467,19,109.053,96,117
1468,4,81.000,79,83
1469,21,107.571,95,115
1470,21,93.857,90,99
1471,5,103.000,99,111
1472,5,100.400,83,114
1473,6,87.500,86,89
1474,20,99.850,74,121
1475,16,72.000,71,73
1476,9,85.000,83,87
1477,23,103.826,98,109
1478,20,84.900,81,90
1479,30,99.867,88,111
1480,15,97.467,92,101
1481,6,80.667,80,81
1482,7,88.000,86,91
1483,9,98.667,98,100
1484,6,74.167,73,75
1485,22,108.773,100,115
1486,4,76.250,76,77
1487,4,76.750,76,77
1488,32,105.719,93,118
1489,30,83.400,77,89
1490,13,73.769,71,76
1491,12,96.667,74,122
1492,6,111.667,107,115
1493,39,79.667,71,92
1494,9,81.333,79,85
1495,7,83.000,80,85
1496,9,78.222,76,80
1497,21,86.048,84,89
1498,20,94.200,87,100
1499,7,102.429,82,121
1500,14,73.429,71,75
1501,33,80.091,79,83
1502,5,106.000,101,114
1503,14,83.643,81,86
1504,6,75.167,74,76
1505,6,80.167,79,81
1506,7,92.143,88,96
1507,12,77.083,75,79
1508,5,85.200,84,87
1509,38,98.263,85,107
1510,5,74.600,73,76
1511,19,101.421,77,131
1512,16,91.250,88,93
1513,16,82.188,80,84
1514,14,112.357,105,119
1515,29,80.966,79,83
1516,22,77.773,74,81
1517,4,91.250,90,92
1518,32,111.688,103,118
1519,4,108.000,89,126
1520,18,77.611,74,80
1521,4,104.000,85,124
1522,27,77.037,73,82
1523,14,105.286,79,132
1524,7,104.000,102,108
1525,11,95.182,90,98
