 ,Area,Mean,Min,Max
1068,32,89.719,84,98
1069,19,166.105,158,175
1070,38,101.500,89,117
1071,4,89.000,88,90
1072,4,95.500,94,96
1073,31,94.742,91,98
1074,33,102.303,90,115
1075,40,97.900,83,116
1076,27,101.556,90,112
1077,36,96.417,84,113
1078,9,97.333,94,103
1079,26,102.154,91,118
1080,6,92.333,90,94
1081,15,89.200,87,92
1082,11,114.455,110,118
1083,39,103.769,90,120
1084,35,107.857,84,132
1085,12,98.167,89,110
1086,9,91.111,87,97
1087,15,86.000,83,91
1088,6,110.833,108,113
1089,4,160.250,157,162
1090,24,92.625,88,98
1091,10,91.800,87,97
1092,24,165.000,149,174
1093,31,101.355,85,118
1094,9,89.556,89,91
1095,18,98.833,91,108
1096,11,91.364,88,95
1097,22,98.500,91,109
1098,39,102.128,85,121
1099,10,89.900,86,94
1100,16,93.875,89,98
1101,26,98.385,90,109
1102,4,84.500,83,87
1103,8,90.625,87,95
1104,25,93.360,82,102
1105,15,91.800,88,97
1106,27,159.963,151,166
1107,17,97.353,89,105
1108,17,91.412,88,97
1109,7,88.429,84,93
1110,7,95.429,92,100
1111,5,92.600,90,96
1112,6,89.500,88,92
1113,15,97.067,90,107
1114,15,101.933,91,116
1115,25,94.760,89,102
1116,18,94.722,89,100
1117,18,96.111,88,103
1118,14,157.357,141,164
1119,16,98.062,92,107
1120,21,94.000,87,102
1121,19,97.421,89,109
1122,11,93.727,89,98
1123,21,97.762,90,107
1124,15,94.933,87,103
1125,37,95.622,86,111
1126,16,89.750,84,95
1127,31,105.806,90,126
1128,17,98.176,94,102
1129,28,97.143,88,107
1130,8,90.875,86,95
1131,14,94.286,87,105
1132,30,102.633,90,114
1133,23,93.304,86,102
1134,17,95.765,93,99
1135,10,96.700,94,100
1136,35,102.971,92,116
1137,4,90.500,89,92
1138,38,101.974,89,115
1139,4,89.750,88,92
1140,9,94.000,90,98
1141,4,158.250,158,159
1142,17,162.471,155,169
1143,10,95.600,94,99
1144,36,100.972,88,115
1145,22,99.136,86,113
1146,5,89.800,88,91
1147,23,98.435,87,111
1148,5,91.800,90,94
1149,40,105.550,86,128
1150,20,94.900,89,101
1151,31,101.677,91,112
1152,14,97.286,94,100
1153,8,95.500,91,100
1154,10,160.600,151,166
1155,26,96.538,88,108
1156,8,89.375,87,91
1157,40,103.725,91,118
1158,13,92.615,89,96
1159,4,89.250,88,90
1160,9,88.778,87,91
1161,16,157.812,153,162
1162,32,100.500,87,115
1163,40,104.425,88,124
1164,27,98.778,87,111
1165,21,88.905,84,93
1166,4,94.500,93,97
1167,16,95.375,88,103
1168,11,152.818,149,155
1169,31,94.161,89,101
1170,28,88.107,83,94
1171,9,91.333,88,95
1172,14,157.000,147,162
1173,11,91.000,88,93
1174,11,88.273,84,93
1175,9,92.444,90,96
1176,6,151.167,144,156
1177,18,92.944,88,97
1178,23,98.522,91,109
1179,35,98.943,89,111
1180,8,96.125,91,101
1181,35,103.314,88,124
1182,36,97.222,88,107
1183,6,89.167,88,90
1184,10,92.100,89,96
1185,10,155.000,150,162
1186,8,93.125,89,96
1187,6,87.833,86,91
1188,37,96.351,90,103
1189,35,90.971,83,102
1190,9,89.111,88,91
1191,12,94.583,91,98
1192,33,95.121,86,108
1193,6,88.667,86,92
1194,21,92.762,86,99
1195,35,107.914,84,141
1196,13,92.769,86,99
1197,38,101.342,86,120
1198,11,162.727,157,167
1199,25,95.400,89,102
1200,15,93.267,89,96
1201,31,89.161,83,98
1202,17,93.706,89,101
1203,39,104.077,91,121
1204,39,148.667,126,158
1205,10,91.900,89,95
1206,27,96.926,90,104
1207,22,98.227,89,109
1208,14,97.571,91,105
1209,11,88.182,86,90
1210,12,92.917,88,99
1211,25,98.080,88,110
1212,12,93.417,88,100
1213,36,97.583,91,105
1214,15,99.267,94,106
1215,12,91.250,89,93
1216,8,89.375,88,92
1217,21,89.810,86,95
1218,10,97.100,92,105
1219,22,90.909,86,96
1220,7,91.143,89,94
1221,15,89.267,88,91
1222,37,103.676,88,120
1223,8,90.750,87,94
1224,16,90.625,86,95
1225,33,100.212,90,109
1226,21,91.905,88,96
1227,5,151.800,150,153
1228,11,99.818,94,107
1229,20,139.200,132,142
1230,22,96.091,91,101
1231,5,91.600,90,93
1232,32,91.969,86,97
1233,40,97.450,89,112
1234,18,96.333,89,106
1235,29,98.414,89,109
1236,23,94.174,87,105
1237,35,101.400,87,118
1238,5,91.600,88,93
1239,14,90.143,88,93
1240,29,84.621,83,87
1241,35,95.886,90,102
1242,19,148.368,144,151
1243,29,98.862,89,109
1244,13,94.385,87,105
1245,37,95.568,87,105
1246,38,93.921,90,100
1247,37,98.459,91,108
1248,18,89.333,84,96
1249,9,148.222,146,150
1250,34,93.147,86,101
1251,7,89.143,88,91
1252,7,135.571,131,137
1253,35,97.800,85,117
1254,25,96.040,89,103
1255,38,94.368,86,105
1256,6,141.667,138,143
1257,10,87.900,86,90
1258,9,86.667,85,88
