 ,Area,Mean,Min,Max
2166,10,103.000,100,106
2167,18,126.000,117,131
2168,18,148.833,132,159
2169,10,113.500,111,116
2170,9,133.111,127,138
2171,15,100.933,98,104
2172,23,110.739,97,136
2173,24,125.708,118,134
2174,18,134.333,128,140
2175,12,108.750,106,111
2176,9,162.556,160,165
2177,24,104.542,97,112
2178,11,131.545,122,139
2179,7,100.286,98,103
2180,17,167.647,164,170
2181,14,133.214,127,140
2182,14,126.643,119,136
2183,34,129.912,115,140
2184,13,142.231,134,150
2185,18,120.556,112,126
2186,14,145.357,139,150
2187,19,154.316,145,161
2188,8,110.625,108,113
2189,7,120.000,117,123
2190,8,115.875,110,120
2191,31,122.871,116,131
2192,5,115.400,113,118
2193,7,120.000,115,123
2194,27,139.889,125,147
2195,7,109.429,107,113
2196,22,122.045,110,135
2197,10,139.500,137,142
2198,19,116.000,105,126
2199,32,143.156,130,153
2200,34,106.059,96,114
2201,15,130.533,125,135
2202,22,135.091,122,145
2203,18,128.556,121,136
2204,22,103.864,98,108
2205,24,143.208,133,151
2206,10,98.600,97,101
2207,36,139.861,121,162
2208,28,150.429,133,160
2209,36,129.917,115,143
2210,36,107.500,99,116
2211,7,132.143,128,134
2212,10,119.000,117,122
2213,20,144.700,142,147
2214,36,136.028,117,150
2215,25,112.360,109,116
2216,12,136.083,131,140
2217,9,105.222,103,109
2218,7,142.429,132,148
2219,27,114.815,107,122
2220,4,158.000,157,159
2221,8,116.000,111,120
2222,7,114.286,111,117
2223,14,138.000,129,144
2224,5,139.200,138,142
2225,4,103.750,103,104
2226,9,121.667,117,124
2227,13,116.462,112,122
2228,5,111.000,108,115
2229,5,113.400,109,117
2230,10,119.500,110,128
2231,18,147.500,133,152
2232,6,120.000,118,122
2233,15,138.400,128,146
2234,39,134.538,119,149
2235,9,129.222,125,133
2236,9,162.222,155,166
2237,12,113.917,110,118
2238,8,118.250,117,120
2239,32,128.656,116,140
2240,18,126.000,112,133
2241,34,119.118,107,133
2242,8,118.625,117,121
2243,5,133.000,129,135
2244,21,154.048,146,161
2245,20,136.600,127,146
2246,14,108.571,106,111
2247,7,111.286,110,113
2248,21,118.571,115,122
2249,14,140.000,128,147
2250,18,108.778,106,112
2251,31,155.516,141,165
2252,32,138.031,124,148
2253,4,132.750,129,136
2254,11,144.182,143,145
2255,34,154.176,144,162
2256,22,126.727,110,140
2257,17,122.588,117,128
2258,22,114.591,105,127
2259,13,124.462,122,129
2260,30,132.000,119,140
2261,7,106.714,105,108
2262,7,124.000,119,128
2263,29,126.241,113,136
2264,27,131.778,119,144
2265,23,105.739,98,113
2266,15,138.600,128,147
2267,5,106.000,105,107
2268,24,131.125,126,137
2269,23,123.826,116,132
2270,11,151.364,148,153
2271,14,108.714,104,113
