 ,Area,Mean,Min,Max
972,39,129.308,114,141
973,27,129.259,122,141
974,8,119.375,117,122
975,25,147.800,119,161
976,17,133.235,120,145
977,38,148.105,123,175
978,33,160.212,127,175
979,39,135.897,122,154
980,38,145.211,123,170
981,15,124.000,118,129
982,26,133.000,119,147
983,23,129.652,121,140
984,34,125.176,113,130
985,6,125.500,119,128
986,34,126.559,117,136
987,10,133.900,126,141
988,36,128.000,114,143
989,34,131.912,115,138
990,15,122.200,117,127
991,4,120.500,119,122
992,38,130.947,121,143
993,22,124.636,114,135
994,16,124.250,116,132
995,13,125.077,116,131
996,39,132.256,118,145
997,5,124.600,120,130
998,24,126.417,114,137
999,23,121.696,112,130
1000,9,120.000,118,121
1001,10,166.300,163,171
1002,24,124.083,113,134
1003,7,128.857,126,133
1004,10,123.600,120,128
1005,9,124.667,123,127
1006,29,132.690,120,144
1007,29,128.793,118,139
1008,5,123.000,122,124
1009,39,139.564,118,154
1010,37,128.216,116,137
1011,8,124.375,122,127
1012,7,128.714,121,135
1013,13,151.923,129,166
1014,9,119.222,113,127
1015,36,141.417,121,161
1016,11,129.364,127,134
1017,34,145.235,120,166
1018,17,124.765,118,131
1019,33,135.576,118,152
1020,33,140.636,122,165
1021,23,131.783,122,144
1022,22,127.727,120,139
1023,34,133.118,114,149
1024,21,127.571,118,137
1025,29,126.586,117,138
1026,22,119.591,111,127
1027,18,160.722,144,171
1028,7,120.429,119,122
1029,38,133.000,118,147
1030,6,118.667,115,122
1031,19,123.158,120,127
1032,14,134.357,118,148
1033,9,121.333,117,127
1034,29,136.379,116,155
1035,27,131.000,120,141
1036,4,119.000,118,120
1037,40,134.750,115,152
1038,15,132.467,127,142
1039,4,118.000,117,119
1040,27,132.407,123,139
1041,23,130.087,116,142
1042,31,123.516,116,131
1043,38,144.711,122,167
1044,33,143.515,120,158
1045,9,128.889,116,137
1046,19,120.684,115,125
1047,38,135.974,119,152
1048,6,121.333,116,123
1049,39,138.949,118,153
1050,33,129.030,117,139
1051,33,116.970,113,122
1052,24,130.208,119,143
1053,13,123.846,120,127
1054,25,131.440,117,145
1055,6,123.667,122,126
1056,18,127.222,114,138
1057,18,135.500,124,147
1058,34,125.529,115,136
1059,32,137.344,116,155
1060,14,128.857,123,135
1061,23,129.522,114,143
1062,28,128.821,116,141
1063,13,124.538,119,132
1064,32,161.781,145,170
1065,20,126.550,118,135
1066,35,142.257,120,160
1067,25,123.760,118,131
1068,32,133.375,120,143
1069,24,130.042,117,146
1070,37,132.000,117,145
1071,14,162.286,159,167
1072,33,130.333,117,145
1073,35,142.800,118,173
1074,9,123.556,120,128
1075,15,131.867,126,139
1076,39,138.128,118,157
1077,16,152.875,136,163
1078,13,124.846,119,131
1079,21,126.000,111,137
1080,34,125.265,116,134
1081,36,122.139,118,128
1082,28,133.250,117,148
1083,38,133.974,114,147
1084,13,122.692,118,128
1085,19,123.421,117,130
1086,29,166.793,162,169
1087,35,133.600,118,150
1088,34,136.765,118,152
1089,23,129.565,116,141
1090,28,125.179,118,133
1091,11,126.364,118,138
1092,31,124.742,116,135
1093,37,156.432,125,176
1094,10,119.400,118,120
1095,14,122.786,121,124
1096,31,135.419,119,147
1097,24,134.125,122,147
1098,28,124.107,115,134
1099,38,141.000,120,154
1100,22,128.091,118,136
1101,12,154.667,133,163
1102,34,128.647,119,137
1103,9,118.556,116,122
1104,35,128.543,115,146
1105,20,126.700,119,136
1106,37,123.027,114,135
1107,6,118.000,113,122
1108,19,129.368,122,138
1109,33,124.485,118,130
1110,35,139.686,117,157
1111,32,133.500,118,151
1112,37,136.324,114,153
1113,36,133.972,117,153
1114,13,124.154,119,128
1115,13,125.308,121,130
1116,28,151.286,148,156
1117,14,159.214,149,165
1118,11,123.545,119,131
1119,17,125.588,115,133
1120,4,124.500,119,131
1121,18,128.833,116,141
1122,11,125.364,120,131
1123,12,123.500,121,126
1124,8,124.375,122,126
1125,29,142.690,127,149
1126,10,152.900,143,158
1127,29,131.690,116,146
1128,24,139.375,119,157
1129,29,142.379,116,169
1130,5,133.000,125,138
1131,8,123.000,121,126
1132,39,133.897,114,144
1133,23,123.522,119,127
1134,5,157.800,155,161
1135,33,120.303,114,126
1136,25,118.360,112,126
1137,28,139.571,117,148
1138,29,124.828,115,135
1139,37,146.703,117,172
1140,14,143.571,133,149
1141,22,159.773,155,165
1142,26,126.385,117,139
1143,11,125.909,123,130
1144,21,127.905,118,139
1145,39,136.205,119,153
1146,22,131.182,120,142
1147,8,127.500,126,130
1148,24,129.833,121,140
1149,14,159.571,155,164
1150,4,125.250,123,128
1151,35,133.743,115,153
1152,38,130.289,115,145
1153,40,132.025,117,144
1154,5,118.200,117,120
1155,26,131.808,121,144
1156,14,126.429,118,133
1157,24,131.708,116,146
1158,11,128.182,124,133
1159,36,145.639,120,166
1160,36,149.639,121,163
1161,28,142.643,125,158
1162,9,119.222,117,122
1163,26,131.962,121,142
1164,37,137.595,118,157
1165,11,157.182,155,159
1166,29,125.517,113,134
1167,35,129.829,113,145
1168,40,145.800,121,172
1169,18,121.056,115,124
1170,7,121.000,119,123
1171,14,118.714,114,122
1172,15,135.000,123,147
1173,4,155.000,155,155
1174,28,124.179,115,132
1175,26,130.192,118,141
1176,14,132.357,121,142
1177,15,148.400,146,153
1178,39,159.385,125,178
1179,13,162.923,159,165
1180,40,134.550,117,150
1181,8,124.875,123,127
1182,23,126.043,118,131
1183,32,169.250,148,189
1184,28,150.500,147,157
1185,8,120.375,117,123
1186,11,124.727,121,130
1187,36,123.333,115,133
1188,21,120.190,116,123
1189,18,133.944,122,145
1190,4,129.250,126,134
1191,7,127.429,124,131
1192,10,151.500,150,153
1193,18,132.500,124,142
1194,18,132.111,123,140
1195,14,119.571,116,124
1196,19,129.947,116,142
1197,28,132.929,116,153
1198,36,122.556,119,126
1199,6,140.833,129,148
1200,36,133.278,114,152
1201,13,116.538,114,119
1202,25,128.400,118,141
1203,33,131.758,116,148
1204,6,124.333,122,127
1205,14,131.071,127,138
1206,32,131.250,116,145
1207,28,135.964,125,147
1208,17,124.353,116,129
1209,19,124.737,119,132
1210,36,150.556,122,173
1211,5,124.400,121,127
1212,4,162.750,162,163
1213,35,131.914,113,147
1214,7,119.571,117,123
1215,8,161.625,161,162
1216,15,159.533,154,166
1217,29,127.517,118,137
1218,24,123.375,118,128
1219,25,124.440,115,136
1220,7,119.857,116,122
1221,8,122.250,118,128
1222,15,128.467,117,136
1223,31,126.161,112,135
1224,6,120.167,118,122
1225,16,126.125,120,132
1226,17,125.529,120,131
1227,23,122.783,117,129
1228,10,121.900,117,126
1229,34,135.265,118,151
1230,31,139.806,116,160
1231,15,127.533,122,135
1232,17,130.706,123,137
1233,31,137.161,115,156
1234,23,153.696,151,157
1235,30,133.667,113,156
1236,31,122.677,114,130
1237,5,121.800,120,124
1238,14,122.071,117,125
1239,11,125.818,122,129
1240,15,132.533,122,143
1241,24,129.000,116,138
1242,8,159.750,154,164
1243,5,127.400,125,132
1244,31,138.774,126,149
1245,32,129.781,116,142
1246,26,123.538,116,129
1247,11,125.818,118,132
1248,24,127.833,117,136
1249,25,127.320,116,142
1250,16,118.688,115,122
1251,9,124.444,117,132
1252,21,126.714,114,140
1253,8,122.375,120,127
1254,15,126.200,121,133
1255,37,132.595,117,149
1256,6,134.167,129,137
1257,19,123.895,120,129
1258,9,123.333,120,127
1259,19,126.895,118,132
1260,37,124.703,115,132
1261,7,121.000,119,124
1262,7,128.286,125,132
1263,27,126.481,117,131
1264,13,131.000,123,138
1265,4,119.500,117,121
1266,17,121.353,116,131
1267,21,123.048,118,129
1268,27,129.593,116,147
1269,8,121.625,119,124
1270,8,120.250,116,125
1271,19,126.579,115,134
1272,23,155.304,148,163
1273,39,132.103,115,143
1274,14,120.929,116,127
1275,11,121.091,116,126
1276,12,150.167,147,153
1277,27,123.630,117,130
1278,37,133.865,118,153
1279,33,129.636,117,143
1280,21,129.476,121,138
1281,18,129.167,121,139
1282,26,140.692,114,156
1283,6,120.000,118,122
